[NNS] ||| not ||| nos ||| PPDB2.0Score=4.59347 PPDB1.0Score=17.576980 -logp(LHS|e1)=9.86342 -logp(LHS|e2)=1.83969 -logp(e1|LHS)=13.66477 -logp(e1|e2)=5.77934 -logp(e1|e2,LHS)=6.12672 -logp(e2|LHS)=11.65934 -logp(e2|e1)=11.79764 -logp(e2|e1,LHS)=4.12130 AGigaSim=0.02454 Abstract=0 Adjacent=0 CharCountDiff=0 CharLogCR=0 ContainsX=0 Equivalence=0.015133 Exclusion=0.002291 GlueRule=0 GoogleNgramSim=0.33111 Identity=0 Independent=0.737682 Lex(e1|e2)=62.61372 Lex(e2|e1)=62.61372 Lexical=1 LogCount=0.69315 MVLSASim=NA Monotonic=1 OtherRelated=0.007458 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.237435 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98261 TargetFormality=0.98234 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=0 WordLogCR=0 ||| 0-0 ||| Independent
[VBZ] ||| believes ||| is ||| PPDB2.0Score=3.73142 PPDB1.0Score=15.072740 -logp(LHS|e1)=0.00478 -logp(LHS|e2)=0.00050 -logp(e1|LHS)=6.69735 -logp(e1|e2)=10.13288 -logp(e1|e2,LHS)=9.22596 -logp(e2|LHS)=1.50005 -logp(e2|e1)=4.93986 -logp(e2|e1,LHS)=4.02865 AGigaSim=0.58580 Abstract=0 Adjacent=0 CharCountDiff=-6 CharLogCR=-1.38629 ContainsX=0 Equivalence=0.000000 Exclusion=0.000045 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.999854 Lex(e1|e2)=61.43511 Lex(e2|e1)=61.43511 Lexical=1 LogCount=2.30259 MVLSASim=NA Monotonic=1 OtherRelated=0.000000 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.000101 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98453 TargetFormality=0.99733 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-6.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBZ] ||| indicates ||| in ||| PPDB2.0Score=3.73142 PPDB1.0Score=20.859580 -logp(LHS|e1)=0.03763 -logp(LHS|e2)=13.13775 -logp(e1|LHS)=6.86900 -logp(e1|e2)=13.57062 -logp(e1|e2,LHS)=4.36767 -logp(e2|LHS)=13.68745 -logp(e2|e1)=7.28896 -logp(e2|e1,LHS)=11.18612 AGigaSim=0.21910 Abstract=0 Adjacent=0 CharCountDiff=-7 CharLogCR=-1.50408 ContainsX=0 Equivalence=0.006390 Exclusion=0.004420 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.467090 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.431349 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.090751 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99470 TargetFormality=0.99783 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-7.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBZ] ||| identifies ||| different ||| PPDB2.0Score=3.73015 PPDB1.0Score=22.561590 -logp(LHS|e1)=0.05949 -logp(LHS|e2)=10.27431 -logp(e1|LHS)=8.00818 -logp(e1|e2)=12.94972 -logp(e1|e2,LHS)=4.05352 -logp(e2|LHS)=14.88516 -logp(e2|e1)=9.61187 -logp(e2|e1,LHS)=10.93050 AGigaSim=0.25487 Abstract=0 Adjacent=0 CharCountDiff=-1 CharLogCR=-0.10536 ContainsX=0 Equivalence=0.041928 Exclusion=0.002236 GlueRule=0 GoogleNgramSim=0.02454 Identity=0 Independent=0.542153 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.270693 PhrasePenalty=1 RarityPenalty=0.36788 ForwardEntailment=0.142990 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99515 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-1.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBD] ||| released ||| liberalised ||| PPDB2.0Score=3.73006 PPDB1.0Score=20.472640 -logp(LHS|e1)=1.91090 -logp(LHS|e2)=2.99573 -logp(e1|LHS)=8.26353 -logp(e1|e2)=8.61923 -logp(e1|e2,LHS)=5.02388 -logp(e2|LHS)=12.58254 -logp(e2|e1)=11.85341 -logp(e2|e1,LHS)=9.34289 AGigaSim=0.62486 Abstract=0 Adjacent=0 CharCountDiff=3 CharLogCR=0.31845 ContainsX=0 Equivalence=0.079920 Exclusion=0.004360 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.494094 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.128901 PhrasePenalty=1 RarityPenalty=0.36788 ReverseEntailment=0.292725 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98934 TargetFormality=0.99013 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=3.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBG] ||| replaying ||| play ||| PPDB2.0Score=3.72941 PPDB1.0Score=12.457490 -logp(LHS|e1)=0.11583 -logp(LHS|e2)=7.93422 -logp(e1|LHS)=13.32906 -logp(e1|e2)=10.09204 -logp(e1|e2,LHS)=6.03069 -logp(e2|LHS)=13.42086 -logp(e2|e1)=2.36545 -logp(e2|e1,LHS)=6.12249 AGigaSim=0.62486 Abstract=0 Adjacent=0 CharCountDiff=-5 CharLogCR=-0.81093 ContainsX=0 Equivalence=0.041077 Exclusion=0.003566 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.213126 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.298320 PhrasePenalty=1 RarityPenalty=0.13534 ForwardEntailment=0.443911 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99357 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-5.00000 WordLogCR=0 ||| 0-0 ||| ForwardEntailment
[VBG] ||| replaying ||| playing ||| PPDB2.0Score=3.72941 PPDB1.0Score=10.990510 -logp(LHS|e1)=0.11583 -logp(LHS|e2)=0.13365 -logp(e1|LHS)=13.32906 -logp(e1|e2)=8.34107 -logp(e1|e2,LHS)=6.54165 -logp(e2|LHS)=7.65525 -logp(e2|e1)=2.64944 -logp(e2|e1,LHS)=0.86784 AGigaSim=0.89867 Abstract=0 Adjacent=0 CharCountDiff=-2 CharLogCR=-0.25131 ContainsX=0 Equivalence=0.041077 Exclusion=0.003566 GlueRule=0 GoogleNgramSim=0.09191 Identity=0 Independent=0.213126 Lex(e1|e2)=61.69746 Lex(e2|e1)=61.69746 Lexical=1 LogCount=2.07944 MVLSASim=NA Monotonic=1 OtherRelated=0.298320 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.443911 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99357 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-2.00000 WordLogCR=0 ||| 0-0 ||| ForwardEntailment
[VBZ] ||| values ||| of ||| PPDB2.0Score=3.72899 PPDB1.0Score=21.926460 -logp(LHS|e1)=3.59016 -logp(LHS|e2)=11.29269 -logp(e1|LHS)=8.98167 -logp(e1|e2)=13.51067 -logp(e1|e2,LHS)=9.11628 -logp(e2|LHS)=11.58932 -logp(e2|e1)=8.41579 -logp(e2|e1,LHS)=11.72393 AGigaSim=0.21910 Abstract=0 Adjacent=0 CharCountDiff=-4 CharLogCR=-1.09861 ContainsX=0 Equivalence=0.037243 Exclusion=0.003298 GlueRule=0 GoogleNgramSim=0.12241 Identity=0 Independent=0.588974 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.167089 PhrasePenalty=1 RarityPenalty=0.36788 ForwardEntailment=0.203396 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99136 TargetFormality=0.99806 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-4.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBZ] ||| works ||| enjoys ||| PPDB2.0Score=3.72790 PPDB1.0Score=21.975110 -logp(LHS|e1)=1.02254 -logp(LHS|e2)=0.00572 -logp(e1|LHS)=7.00750 -logp(e1|e2)=9.64837 -logp(e1|e2,LHS)=9.01570 -logp(e2|LHS)=8.66905 -logp(e2|e1)=12.32674 -logp(e2|e1,LHS)=10.67725 AGigaSim=0.51410 Abstract=0 Adjacent=0 CharCountDiff=1 CharLogCR=0.18232 ContainsX=0 Equivalence=0.057144 Exclusion=0.012301 GlueRule=0 GoogleNgramSim=0.09191 Identity=0 Independent=0.801573 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0.69315 MVLSASim=NA Monotonic=1 OtherRelated=0.039816 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.089166 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98312 TargetFormality=0.93054 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=1.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBD] ||| came ||| commenced ||| PPDB2.0Score=3.72716 PPDB1.0Score=15.396290 -logp(LHS|e1)=0.00519 -logp(LHS|e2)=0.08604 -logp(e1|LHS)=6.23791 -logp(e1|e2)=6.80472 -logp(e1|e2,LHS)=5.85331 -logp(e2|LHS)=8.10560 -logp(e2|e1)=8.59157 -logp(e2|e1,LHS)=7.72100 AGigaSim=0.94154 Abstract=0 Adjacent=0 CharCountDiff=5 CharLogCR=0.81093 ContainsX=0 Equivalence=0.034105 Exclusion=0.003219 GlueRule=0 GoogleNgramSim=0.00614 Identity=0 Independent=0.762891 Lex(e1|e2)=60.90903 Lex(e2|e1)=60.90903 Lexical=1 LogCount=2.99573 MVLSASim=NA Monotonic=1 OtherRelated=0.066483 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.133302 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98383 TargetFormality=0.91808 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=5.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBN] ||| formed ||| performed ||| PPDB2.0Score=3.72709 PPDB1.0Score=21.731560 -logp(LHS|e1)=0.30802 -logp(LHS|e2)=0.21786 -logp(e1|LHS)=7.70153 -logp(e1|e2)=10.90243 -logp(e1|e2,LHS)=10.34572 -logp(e2|LHS)=7.53807 -logp(e2|e1)=10.82913 -logp(e2|e1,LHS)=10.18227 AGigaSim=0.92851 Abstract=0 Adjacent=0 CharCountDiff=3 CharLogCR=0.40547 ContainsX=0 Equivalence=0.170007 Exclusion=0.015470 GlueRule=0 GoogleNgramSim=0.09802 Identity=0 Independent=0.552432 Lex(e1|e2)=62.05412 Lex(e2|e1)=62.05412 Lexical=1 LogCount=1.38629 MVLSASim=NA Monotonic=1 OtherRelated=0.154018 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.108072 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98757 TargetFormality=0.98393 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=3.00000 WordLogCR=0 ||| 0-0 ||| Independent
[NNS] ||| artistes ||| artists ||| PPDB2.0Score=3.72692 PPDB1.0Score=5.602630 -logp(LHS|e1)=0.34804 -logp(LHS|e2)=0.09349 -logp(e1|LHS)=13.62319 -logp(e1|e2)=4.87740 -logp(e1|e2,LHS)=5.05950 -logp(e2|LHS)=9.21647 -logp(e2|e1)=0.72523 -logp(e2|e1,LHS)=0.65278 AGigaSim=0.81046 Abstract=0 Adjacent=0 CharCountDiff=-1 CharLogCR=-0.13353 ContainsX=0 Equivalence=0.220123 Exclusion=0.003173 GlueRule=0 GoogleNgramSim=0.11632 Identity=0 Independent=0.118727 Lex(e1|e2)=61.36099 Lex(e2|e1)=61.36099 Lexical=1 LogCount=2.48491 MVLSASim=NA Monotonic=1 OtherRelated=0.184949 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.473027 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99161 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-1.00000 WordLogCR=0 ||| 0-0 ||| ForwardEntailment
[VBZ] ||| constitutes ||| belongs ||| PPDB2.0Score=3.72670 PPDB1.0Score=19.036450 -logp(LHS|e1)=0.00581 -logp(LHS|e2)=0.00637 -logp(e1|LHS)=7.07864 -logp(e1|e2)=8.76810 -logp(e1|e2,LHS)=7.44913 -logp(e2|LHS)=8.57945 -logp(e2|e1)=10.26835 -logp(e2|e1,LHS)=8.94994 AGigaSim=0.24298 Abstract=0 Adjacent=0 CharCountDiff=-4 CharLogCR=-0.45199 ContainsX=0 Equivalence=0.007033 Exclusion=0.003623 GlueRule=0 GoogleNgramSim=0.09191 Identity=0 Independent=0.561700 Lex(e1|e2)=61.92059 Lex(e2|e1)=61.92059 Lexical=1 LogCount=1.79176 MVLSASim=NA Monotonic=1 OtherRelated=0.276391 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.151252 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99472 TargetFormality=0.99897 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-4.00000 WordLogCR=0 ||| 0-0 ||| Independent
[NNS] ||| workstations ||| work ||| PPDB2.0Score=3.72629 PPDB1.0Score=21.255580 -logp(LHS|e1)=0.14504 -logp(LHS|e2)=9.37525 -logp(e1|LHS)=11.57302 -logp(e1|e2)=13.96013 -logp(e1|e2,LHS)=10.56927 -logp(e2|LHS)=14.13855 -logp(e2|e1)=7.29545 -logp(e2|e1,LHS)=13.13480 AGigaSim=0.50354 Abstract=0 Adjacent=0 CharCountDiff=-8 CharLogCR=-1.09861 ContainsX=0 Equivalence=0.027105 Exclusion=0.006707 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.457126 Lex(e1|e2)=63.30685 Lex(e2|e1)=63.30685 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.430518 PhrasePenalty=1 RarityPenalty=0.36788 ReverseEntailment=0.078544 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99216 TargetFormality=0.95337 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-8.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBN] ||| created ||| allocated ||| PPDB2.0Score=3.72618 PPDB1.0Score=21.132440 -logp(LHS|e1)=0.19828 -logp(LHS|e2)=0.09139 -logp(e1|LHS)=6.20362 -logp(e1|e2)=10.10927 -logp(e1|e2,LHS)=9.44125 -logp(e2|LHS)=7.01064 -logp(e2|e1)=11.02317 -logp(e2|e1,LHS)=10.24827 AGigaSim=0.83822 Abstract=0 Adjacent=0 CharCountDiff=2 CharLogCR=0.25131 ContainsX=0 Equivalence=0.026086 Exclusion=0.008328 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.558852 Lex(e1|e2)=62.05412 Lex(e2|e1)=62.05412 Lexical=1 LogCount=1.38629 MVLSASim=NA Monotonic=1 OtherRelated=0.342925 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.063808 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98463 TargetFormality=0.99868 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=2.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBZ] ||| belongs ||| constitutes ||| PPDB2.0Score=3.72559 PPDB1.0Score=19.036450 -logp(LHS|e1)=0.00637 -logp(LHS|e2)=0.00581 -logp(e1|LHS)=8.57945 -logp(e1|e2)=10.26835 -logp(e1|e2,LHS)=8.94994 -logp(e2|LHS)=7.07864 -logp(e2|e1)=8.76810 -logp(e2|e1,LHS)=7.44913 AGigaSim=0.24298 Abstract=0 Adjacent=0 CharCountDiff=4 CharLogCR=0.45199 ContainsX=0 Equivalence=0.007033 Exclusion=0.003623 GlueRule=0 GoogleNgramSim=0.09191 Identity=0 Independent=0.561700 Lex(e1|e2)=61.92059 Lex(e2|e1)=61.92059 Lexical=1 LogCount=1.79176 MVLSASim=NA Monotonic=1 OtherRelated=0.276391 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.151252 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.97265 TargetFormality=0.99460 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=4.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBN] ||| represented ||| posed ||| PPDB2.0Score=3.72520 PPDB1.0Score=10.741930 -logp(LHS|e1)=0.33431 -logp(LHS|e2)=0.35290 -logp(e1|LHS)=6.85742 -logp(e1|e2)=4.61615 -logp(e1|e2,LHS)=3.84842 -logp(e2|LHS)=8.38564 -logp(e2|e1)=6.12578 -logp(e2|e1,LHS)=5.37664 AGigaSim=0.91911 Abstract=0 Adjacent=0 CharCountDiff=-6 CharLogCR=-0.78846 ContainsX=0 Equivalence=0.175142 Exclusion=0.002328 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.531288 Lex(e1|e2)=60.19338 Lex(e2|e1)=60.19338 Lexical=1 LogCount=3.85015 MVLSASim=NA Monotonic=1 OtherRelated=0.098371 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.192871 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99487 TargetFormality=0.99692 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-6.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBG] ||| lowering ||| less ||| PPDB2.0Score=3.72460 PPDB1.0Score=22.049460 -logp(LHS|e1)=0.06097 -logp(LHS|e2)=8.36928 -logp(e1|LHS)=8.49836 -logp(e1|e2)=12.70792 -logp(e1|e2,LHS)=5.06323 -logp(e2|LHS)=13.44028 -logp(e2|e1)=9.34154 -logp(e2|e1,LHS)=10.00515 AGigaSim=0.21910 Abstract=0 Adjacent=0 CharCountDiff=-4 CharLogCR=-0.69315 ContainsX=0 Equivalence=0.083279 Exclusion=0.005504 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.450802 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.352325 PhrasePenalty=1 RarityPenalty=0.36788 ReverseEntailment=0.108091 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99390 TargetFormality=0.98999 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-4.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBN] ||| name ||| renamed ||| PPDB2.0Score=3.72458 PPDB1.0Score=15.588260 -logp(LHS|e1)=9.97163 -logp(LHS|e2)=0.18944 -logp(e1|LHS)=15.19942 -logp(e1|e2)=5.25117 -logp(e1|e2,LHS)=9.56492 -logp(e2|LHS)=10.50314 -logp(e2|e1)=10.33709 -logp(e2|e1,LHS)=4.86865 AGigaSim=0.32531 Abstract=0 Adjacent=0 CharCountDiff=3 CharLogCR=0.55962 ContainsX=0 Equivalence=0.022452 Exclusion=0.001959 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.435957 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.011078 PhrasePenalty=1 RarityPenalty=0.00674 ReverseEntailment=0.528554 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98242 TargetFormality=0.94291 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=3.00000 WordLogCR=0 ||| 0-0 ||| ReverseEntailment
[NN] ||| exactly ||| precisely ||| PPDB2.0Score=3.72421 PPDB1.0Score=7.888220 -logp(LHS|e1)=7.17401 -logp(LHS|e2)=7.00692 -logp(e1|LHS)=16.05391 -logp(e1|e2)=3.86056 -logp(e1|e2,LHS)=4.98212 -logp(e2|LHS)=16.05391 -logp(e2|e1)=4.02766 -logp(e2|e1,LHS)=4.98212 AGigaSim=0.68954 Abstract=0 Adjacent=0 CharCountDiff=2 CharLogCR=0.25131 ContainsX=0 Equivalence=0.377984 Exclusion=0.002723 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.177107 Lex(e1|e2)=62.39058 Lex(e2|e1)=62.39058 Lexical=1 LogCount=1.09861 MVLSASim=NA Monotonic=1 OtherRelated=0.356077 PhrasePenalty=1 RarityPenalty=0.00091 ForwardEntailment=0.086109 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98186 TargetFormality=0.89542 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=2.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[VBZ] ||| in ||| indicates ||| PPDB2.0Score=3.72397 PPDB1.0Score=20.859580 -logp(LHS|e1)=13.13775 -logp(LHS|e2)=0.03763 -logp(e1|LHS)=13.68745 -logp(e1|e2)=7.28896 -logp(e1|e2,LHS)=11.18612 -logp(e2|LHS)=6.86900 -logp(e2|e1)=13.57062 -logp(e2|e1,LHS)=4.36767 AGigaSim=0.21910 Abstract=0 Adjacent=0 CharCountDiff=7 CharLogCR=1.50408 ContainsX=0 Equivalence=0.006390 Exclusion=0.004420 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.467090 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.431349 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.090751 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98782 TargetFormality=0.98538 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=7.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBD] ||| involving ||| in ||| PPDB2.0Score=3.72293 PPDB1.0Score=19.506520 -logp(LHS|e1)=7.53603 -logp(LHS|e2)=12.80397 -logp(e1|LHS)=13.60517 -logp(e1|e2)=12.68248 -logp(e1|e2,LHS)=9.66301 -logp(e2|LHS)=13.01467 -logp(e2|e1)=6.82404 -logp(e2|e1,LHS)=9.07251 AGigaSim=0.48218 Abstract=0 Adjacent=0 CharCountDiff=-7 CharLogCR=-1.50408 ContainsX=0 Equivalence=0.003880 Exclusion=0.000816 GlueRule=0 GoogleNgramSim=0.01227 Identity=0 Independent=0.558105 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.381215 PhrasePenalty=1 RarityPenalty=0.36788 ReverseEntailment=0.055983 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99489 TargetFormality=0.99874 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-7.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBD] ||| involved ||| in ||| PPDB2.0Score=3.72293 PPDB1.0Score=20.515480 -logp(LHS|e1)=2.30213 -logp(LHS|e2)=12.80397 -logp(e1|LHS)=7.49728 -logp(e1|e2)=12.74996 -logp(e1|e2,LHS)=5.03622 -logp(e2|LHS)=13.01467 -logp(e2|e1)=7.76552 -logp(e2|e1,LHS)=10.55362 AGigaSim=0.26671 Abstract=0 Adjacent=0 CharCountDiff=-6 CharLogCR=-1.38629 ContainsX=0 Equivalence=0.003880 Exclusion=0.000816 GlueRule=0 GoogleNgramSim=0.01227 Identity=0 Independent=0.558105 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0.69315 MVLSASim=NA Monotonic=1 OtherRelated=0.381215 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.055983 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99248 TargetFormality=0.98499 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-6.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBD] ||| in ||| included ||| PPDB2.0Score=3.72239 PPDB1.0Score=21.445240 -logp(LHS|e1)=12.80397 -logp(LHS|e2)=1.08336 -logp(e1|LHS)=13.01467 -logp(e1|e2)=8.29447 -logp(e1|e2,LHS)=11.11322 -logp(e2|LHS)=6.15036 -logp(e2|e1)=13.15077 -logp(e2|e1,LHS)=4.24891 AGigaSim=0.42756 Abstract=0 Adjacent=0 CharCountDiff=6 CharLogCR=1.38629 ContainsX=0 Equivalence=0.000007 Exclusion=0.004639 GlueRule=0 GoogleNgramSim=0.07356 Identity=0 Independent=0.889290 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.000654 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.105410 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98782 TargetFormality=0.98538 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=6.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBZ] ||| applies ||| works ||| PPDB2.0Score=3.72184 PPDB1.0Score=17.043710 -logp(LHS|e1)=0.01575 -logp(LHS|e2)=1.02254 -logp(e1|LHS)=6.56173 -logp(e1|e2)=8.80237 -logp(e1|e2,LHS)=6.90281 -logp(e2|LHS)=7.00750 -logp(e2|e1)=8.24134 -logp(e2|e1,LHS)=7.34857 AGigaSim=0.68954 Abstract=0 Adjacent=0 CharCountDiff=-2 CharLogCR=-0.33647 ContainsX=0 Equivalence=0.166794 Exclusion=0.004002 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.541076 Lex(e1|e2)=61.00432 Lex(e2|e1)=61.00432 Lexical=1 LogCount=2.89037 MVLSASim=NA Monotonic=1 OtherRelated=0.063508 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.224621 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99069 TargetFormality=0.99909 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-2.00000 WordLogCR=0 ||| 0-0 ||| Independent
