[NNS] ||| not ||| nos ||| PPDB2.0Score=4.59347 PPDB1.0Score=17.576980 -logp(LHS|e1)=9.86342 -logp(LHS|e2)=1.83969 -logp(e1|LHS)=13.66477 -logp(e1|e2)=5.77934 -logp(e1|e2,LHS)=6.12672 -logp(e2|LHS)=11.65934 -logp(e2|e1)=11.79764 -logp(e2|e1,LHS)=4.12130 AGigaSim=0.02454 Abstract=0 Adjacent=0 CharCountDiff=0 CharLogCR=0 ContainsX=0 Equivalence=0.015133 Exclusion=0.002291 GlueRule=0 GoogleNgramSim=0.33111 Identity=0 Independent=0.737682 Lex(e1|e2)=62.61372 Lex(e2|e1)=62.61372 Lexical=1 LogCount=0.69315 MVLSASim=NA Monotonic=1 OtherRelated=0.007458 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.237435 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98261 TargetFormality=0.98234 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=0 WordLogCR=0 ||| 0-0 ||| Independent
[VBN] ||| released ||| eased ||| PPDB2.0Score=3.77292 PPDB1.0Score=16.046590 -logp(LHS|e1)=0.17883 -logp(LHS|e2)=0.64050 -logp(e1|LHS)=6.97709 -logp(e1|e2)=6.19014 -logp(e1|e2,LHS)=5.42048 -logp(e2|LHS)=11.10507 -logp(e2|e1)=9.85645 -logp(e2|e1,LHS)=9.54847 AGigaSim=0.73265 Abstract=0 Adjacent=0 CharCountDiff=-3 CharLogCR=-0.47000 ContainsX=0 Equivalence=0.005254 Exclusion=0.035260 GlueRule=0 GoogleNgramSim=0.01841 Identity=0 Independent=0.505605 Lex(e1|e2)=62.39060 Lex(e2|e1)=62.39060 Lexical=1 LogCount=0.69315 MVLSASim=NA Monotonic=1 OtherRelated=0.038406 PhrasePenalty=1 RarityPenalty=0.04979 ForwardEntailment=0.415474 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98934 TargetFormality=0.99013 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-3.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBD] ||| performed ||| formed ||| PPDB2.0Score=3.77160 PPDB1.0Score=24.931430 -logp(LHS|e1)=1.67916 -logp(LHS|e2)=1.39738 -logp(e1|LHS)=8.55375 -logp(e1|e2)=12.42907 -logp(e1|e2,LHS)=10.87820 -logp(e2|LHS)=8.34526 -logp(e2|e1)=12.50236 -logp(e2|e1,LHS)=10.66971 AGigaSim=0.92851 Abstract=0 Adjacent=0 CharCountDiff=-3 CharLogCR=-0.40547 ContainsX=0 Equivalence=0.140844 Exclusion=0.007807 GlueRule=0 GoogleNgramSim=0.09802 Identity=0 Independent=0.497372 Lex(e1|e2)=62.39060 Lex(e2|e1)=62.39060 Lexical=1 LogCount=0.69315 MVLSASim=NA Monotonic=1 OtherRelated=0.216392 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.137586 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99037 TargetFormality=0.99317 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-3.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBZ] ||| benefits ||| of ||| PPDB2.0Score=3.77121 PPDB1.0Score=20.642600 -logp(LHS|e1)=3.16164 -logp(LHS|e2)=11.29269 -logp(e1|LHS)=8.45071 -logp(e1|e2)=12.81752 -logp(e1|e2,LHS)=7.24447 -logp(e2|LHS)=11.58932 -logp(e2|e1)=7.82508 -logp(e2|e1,LHS)=10.38308 AGigaSim=0.23106 Abstract=0 Adjacent=0 CharCountDiff=-6 CharLogCR=-1.38629 ContainsX=0 Equivalence=0.001469 Exclusion=0.002296 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.587780 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.327761 PhrasePenalty=1 RarityPenalty=0.00001 ReverseEntailment=0.080695 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99299 TargetFormality=0.96853 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-6.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBN] ||| exacerbated ||| created ||| PPDB2.0Score=3.77099 PPDB1.0Score=22.143470 -logp(LHS|e1)=0.14596 -logp(LHS|e2)=0.19828 -logp(e1|LHS)=9.23802 -logp(e1|e2)=12.61509 -logp(e1|e2,LHS)=12.10712 -logp(e2|LHS)=6.20362 -logp(e2|e1)=9.52838 -logp(e2|e1,LHS)=9.07273 AGigaSim=0.94953 Abstract=0 Adjacent=0 CharCountDiff=-4 CharLogCR=-0.45199 ContainsX=0 Equivalence=0.047420 Exclusion=0.019020 GlueRule=0 GoogleNgramSim=0.12241 Identity=0 Independent=0.662190 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.077676 PhrasePenalty=1 RarityPenalty=0.13534 ReverseEntailment=0.193693 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99903 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-4.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBZ] ||| less ||| decreases ||| PPDB2.0Score=3.76998 PPDB1.0Score=18.817910 -logp(LHS|e1)=8.77474 -logp(LHS|e2)=0.91975 -logp(e1|LHS)=14.13138 -logp(e1|e2)=7.61528 -logp(e1|e2,LHS)=7.85028 -logp(e2|LHS)=9.86375 -logp(e2|e1)=11.20263 -logp(e2|e1,LHS)=3.58264 AGigaSim=0.39399 Abstract=0 Adjacent=0 CharCountDiff=5 CharLogCR=0.81093 ContainsX=0 Equivalence=0.098440 Exclusion=0.021319 GlueRule=0 GoogleNgramSim=0.09191 Identity=0 Independent=0.411179 Lex(e1|e2)=62.61372 Lex(e2|e1)=62.61372 Lexical=1 LogCount=0.69315 MVLSASim=NA Monotonic=1 OtherRelated=0.388522 PhrasePenalty=1 RarityPenalty=0.04979 ForwardEntailment=0.080541 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98705 TargetFormality=0.98235 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=5.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBN] ||| created ||| attracted ||| PPDB2.0Score=3.76993 PPDB1.0Score=15.743940 -logp(LHS|e1)=0.19828 -logp(LHS|e2)=0.59178 -logp(e1|LHS)=6.20362 -logp(e1|e2)=6.43911 -logp(e1|e2,LHS)=5.52546 -logp(e2|LHS)=9.46285 -logp(e2|e1)=9.30483 -logp(e2|e1,LHS)=8.78469 AGigaSim=0.90399 Abstract=0 Adjacent=0 CharCountDiff=2 CharLogCR=0.25131 ContainsX=0 Equivalence=0.076183 Exclusion=0.034292 GlueRule=0 GoogleNgramSim=0.00614 Identity=0 Independent=0.482235 Lex(e1|e2)=61.60217 Lex(e2|e1)=61.60217 Lexical=1 LogCount=2.19722 MVLSASim=NA Monotonic=1 OtherRelated=0.362724 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.044565 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98463 TargetFormality=0.99868 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=2.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBN] ||| created ||| accumulated ||| PPDB2.0Score=3.76942 PPDB1.0Score=17.567090 -logp(LHS|e1)=0.19828 -logp(LHS|e2)=0.11538 -logp(e1|LHS)=6.20362 -logp(e1|e2)=7.48728 -logp(e1|e2,LHS)=6.96091 -logp(e2|LHS)=8.71326 -logp(e2|e1)=10.07981 -logp(e2|e1,LHS)=9.47055 AGigaSim=0.83822 Abstract=0 Adjacent=0 CharCountDiff=4 CharLogCR=0.45199 ContainsX=0 Equivalence=0.012949 Exclusion=0.021567 GlueRule=0 GoogleNgramSim=0.09191 Identity=0 Independent=0.706741 Lex(e1|e2)=61.69746 Lex(e2|e1)=61.69746 Lexical=1 LogCount=2.07944 MVLSASim=NA Monotonic=1 OtherRelated=0.148184 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.110558 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98463 TargetFormality=0.99868 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=4.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBD] ||| were ||| considered ||| PPDB2.0Score=3.76925 PPDB1.0Score=17.239140 -logp(LHS|e1)=0.00044 -logp(LHS|e2)=1.35932 -logp(e1|LHS)=3.06721 -logp(e1|e2)=7.72719 -logp(e1|e2,LHS)=5.89973 -logp(e2|LHS)=6.21085 -logp(e2|e1)=9.51195 -logp(e2|e1,LHS)=9.04339 AGigaSim=0.39399 Abstract=0 Adjacent=0 CharCountDiff=6 CharLogCR=0.91629 ContainsX=0 Equivalence=0.000000 Exclusion=0.000204 GlueRule=0 GoogleNgramSim=0.03681 Identity=0 Independent=0.998492 Lex(e1|e2)=60.56608 Lex(e2|e1)=60.56608 Lexical=1 LogCount=3.40120 MVLSASim=NA Monotonic=1 OtherRelated=0.000910 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.000394 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98953 TargetFormality=0.95537 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=6.00000 WordLogCR=0 ||| 0-0 ||| Independent
[WP] ||| who ||| whom ||| PPDB2.0Score=3.76924 PPDB1.0Score=7.587000 -logp(LHS|e1)=0.01897 -logp(LHS|e2)=0.01099 -logp(e1|LHS)=1.53347 -logp(e1|e2)=2.28505 -logp(e1|e2,LHS)=0.79663 -logp(e2|LHS)=4.54238 -logp(e2|e1)=5.30195 -logp(e2|e1,LHS)=3.80555 AGigaSim=0.59570 Abstract=0 Adjacent=0 CharCountDiff=1 CharLogCR=0.28768 ContainsX=0 Equivalence=0.063808 Exclusion=0.000348 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.223235 Lex(e1|e2)=58.84678 Lex(e2|e1)=58.84678 Lexical=1 LogCount=5.42495 MVLSASim=NA Monotonic=1 OtherRelated=0.420961 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.291648 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98607 TargetFormality=0.97975 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=1.00000 WordLogCR=0 ||| 0-0 ||| OtherRelated
[VBZ] ||| in ||| includes ||| PPDB2.0Score=3.76784 PPDB1.0Score=22.825540 -logp(LHS|e1)=13.13775 -logp(LHS|e2)=0.00724 -logp(e1|LHS)=13.68745 -logp(e1|e2)=8.86026 -logp(e1|e2,LHS)=12.78781 -logp(e2|LHS)=5.66197 -logp(e2|e1)=13.96528 -logp(e2|e1,LHS)=4.76233 AGigaSim=0.46054 Abstract=0 Adjacent=0 CharCountDiff=6 CharLogCR=1.38629 ContainsX=0 Equivalence=0.000004 Exclusion=0.018758 GlueRule=0 GoogleNgramSim=0.07356 Identity=0 Independent=0.883633 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.000927 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.096679 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98782 TargetFormality=0.98538 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=6.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBZ] ||| of ||| benefits ||| PPDB2.0Score=3.76748 PPDB1.0Score=20.642600 -logp(LHS|e1)=11.29269 -logp(LHS|e2)=3.16164 -logp(e1|LHS)=11.58932 -logp(e1|e2)=7.82508 -logp(e1|e2,LHS)=10.38308 -logp(e2|LHS)=8.45071 -logp(e2|e1)=12.81752 -logp(e2|e1,LHS)=7.24447 AGigaSim=0.23106 Abstract=0 Adjacent=0 CharCountDiff=6 CharLogCR=1.38629 ContainsX=0 Equivalence=0.001469 Exclusion=0.002296 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.587780 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.327761 PhrasePenalty=1 RarityPenalty=0.00001 ForwardEntailment=0.080695 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98943 TargetFormality=0.98652 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=6.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBD] ||| called ||| recalled ||| PPDB2.0Score=3.76675 PPDB1.0Score=13.654110 -logp(LHS|e1)=0.74763 -logp(LHS|e2)=0.46660 -logp(e1|LHS)=6.43851 -logp(e1|e2)=6.04383 -logp(e1|e2,LHS)=5.76032 -logp(e2|LHS)=7.72395 -logp(e2|e1)=7.61028 -logp(e2|e1,LHS)=7.04577 AGigaSim=0.76517 Abstract=0 Adjacent=0 CharCountDiff=2 CharLogCR=0.28768 ContainsX=0 Equivalence=0.000094 Exclusion=0.000111 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.467378 Lex(e1|e2)=60.90903 Lex(e2|e1)=60.90903 Lexical=1 LogCount=2.99573 MVLSASim=NA Monotonic=1 OtherRelated=0.006483 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.525934 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.97073 TargetFormality=0.95365 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=2.00000 WordLogCR=0 ||| 0-0 ||| ReverseEntailment
[VBZ] ||| is ||| believes ||| PPDB2.0Score=3.76563 PPDB1.0Score=15.072750 -logp(LHS|e1)=0.00050 -logp(LHS|e2)=0.00478 -logp(e1|LHS)=1.50005 -logp(e1|e2)=4.93987 -logp(e1|e2,LHS)=4.02864 -logp(e2|LHS)=6.69735 -logp(e2|e1)=10.13288 -logp(e2|e1,LHS)=9.22594 AGigaSim=0.58580 Abstract=0 Adjacent=0 CharCountDiff=6 CharLogCR=1.38629 ContainsX=0 Equivalence=0.000000 Exclusion=0.000045 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.999854 Lex(e1|e2)=61.43511 Lex(e2|e1)=61.43511 Lexical=1 LogCount=2.30259 MVLSASim=NA Monotonic=1 OtherRelated=0.000000 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.000101 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.97746 TargetFormality=0.98495 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=6.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBZ] ||| works ||| articles ||| PPDB2.0Score=3.76556 PPDB1.0Score=14.037240 -logp(LHS|e1)=1.02254 -logp(LHS|e2)=5.10506 -logp(e1|LHS)=7.00750 -logp(e1|e2)=7.17649 -logp(e1|e2,LHS)=5.96405 -logp(e2|LHS)=10.77428 -logp(e2|e1)=6.86075 -logp(e2|e1,LHS)=9.73084 AGigaSim=0.75721 Abstract=0 Adjacent=0 CharCountDiff=3 CharLogCR=0.47000 ContainsX=0 Equivalence=0.012932 Exclusion=0.007367 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.746482 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.096075 PhrasePenalty=1 RarityPenalty=0.13534 ForwardEntailment=0.137143 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98312 TargetFormality=0.93054 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=3.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBD] ||| created ||| precipitated ||| PPDB2.0Score=3.76549 PPDB1.0Score=20.583360 -logp(LHS|e1)=1.80251 -logp(LHS|e2)=0.11616 -logp(e1|LHS)=7.36223 -logp(e1|e2)=7.55610 -logp(e1|e2,LHS)=6.79621 -logp(e2|LHS)=11.14704 -logp(e2|e1)=13.02726 -logp(e2|e1,LHS)=10.58101 AGigaSim=0.89322 Abstract=0 Adjacent=0 CharCountDiff=5 CharLogCR=0.53900 ContainsX=0 Equivalence=0.208766 Exclusion=0.000606 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.530259 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0.69315 MVLSASim=NA Monotonic=1 OtherRelated=0.184551 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.075818 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98463 TargetFormality=0.99868 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=5.00000 WordLogCR=0 ||| 0-0 ||| Independent
[FW] ||| artists ||| artistes ||| PPDB2.0Score=3.76518 PPDB1.0Score=5.903670 -logp(LHS|e1)=8.79976 -logp(LHS|e2)=2.45037 -logp(e1|LHS)=14.13108 -logp(e1|e2)=0.87575 -logp(e1|e2,LHS)=2.39790 -logp(e2|LHS)=11.93385 -logp(e2|e1)=5.02792 -logp(e2|e1,LHS)=0.20067 AGigaSim=0.81046 Abstract=0 Adjacent=0 CharCountDiff=1 CharLogCR=0.13353 ContainsX=0 Equivalence=0.295190 Exclusion=0.007194 GlueRule=0 GoogleNgramSim=0.11632 Identity=0 Independent=0.136989 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.121182 PhrasePenalty=1 RarityPenalty=0.13534 ReverseEntailment=0.439444 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98806 TargetFormality=0.98755 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=1.00000 WordLogCR=0 ||| 0-0 ||| ReverseEntailment
[VBD] ||| created ||| discriminated ||| PPDB2.0Score=3.76500 PPDB1.0Score=21.012100 -logp(LHS|e1)=1.80251 -logp(LHS|e2)=1.64364 -logp(e1|LHS)=7.36223 -logp(e1|e2)=8.59967 -logp(e1|e2,LHS)=5.84127 -logp(e2|LHS)=11.01612 -logp(e2|e1)=12.41243 -logp(e2|e1,LHS)=9.49516 AGigaSim=0.65317 Abstract=0 Adjacent=0 CharCountDiff=6 CharLogCR=0.61904 ContainsX=0 Equivalence=0.012479 Exclusion=0.007079 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.568901 Lex(e1|e2)=63.30685 Lex(e2|e1)=63.30685 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.301529 PhrasePenalty=1 RarityPenalty=0.36788 ForwardEntailment=0.110012 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98463 TargetFormality=0.99868 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=6.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBD] ||| released ||| eased ||| PPDB2.0Score=3.76486 PPDB1.0Score=18.265910 -logp(LHS|e1)=1.91090 -logp(LHS|e2)=0.77918 -logp(e1|LHS)=8.26353 -logp(e1|e2)=7.29980 -logp(e1|e2,LHS)=6.38709 -logp(e2|LHS)=10.79812 -logp(e2|e1)=10.96611 -logp(e2|e1,LHS)=8.92167 AGigaSim=0.73265 Abstract=0 Adjacent=0 CharCountDiff=-3 CharLogCR=-0.47000 ContainsX=0 Equivalence=0.004390 Exclusion=0.018819 GlueRule=0 GoogleNgramSim=0.01841 Identity=0 Independent=0.474538 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.066839 PhrasePenalty=1 RarityPenalty=0.36788 ForwardEntailment=0.435415 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98934 TargetFormality=0.99013 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-3.00000 WordLogCR=0 ||| 0-0 ||| Independent
[NNS] ||| number ||| numbers ||| PPDB2.0Score=3.76407 PPDB1.0Score=6.098440 -logp(LHS|e1)=8.61437 -logp(LHS|e2)=0.04196 -logp(e1|LHS)=14.02414 -logp(e1|e2)=1.89521 -logp(e1|e2,LHS)=6.57324 -logp(e2|LHS)=7.75975 -logp(e2|e1)=4.20323 -logp(e2|e1,LHS)=0.30885 AGigaSim=0.66242 Abstract=0 Adjacent=0 CharCountDiff=1 CharLogCR=0.15415 ContainsX=0 Equivalence=0.213441 Exclusion=0.000017 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.082430 Lex(e1|e2)=61.80282 Lex(e2|e1)=61.80282 Lexical=1 LogCount=1.94591 MVLSASim=NA Monotonic=1 OtherRelated=0.434089 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.270023 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98955 TargetFormality=0.99093 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=1.00000 WordLogCR=0 ||| 0-0 ||| OtherRelated
[NNS] ||| artists ||| 'artistes ||| PPDB2.0Score=3.76303 PPDB1.0Score=7.632260 -logp(LHS|e1)=0.09349 -logp(LHS|e2)=0.05129 -logp(e1|LHS)=9.21647 -logp(e1|e2)=0.36481 -logp(e1|e2,LHS)=0.19277 -logp(e2|LHS)=16.07692 -logp(e2|e1)=7.26745 -logp(e2|e1,LHS)=7.05321 AGigaSim=0 Abstract=0 Adjacent=0 CharCountDiff=2 CharLogCR=0.25131 ContainsX=0 Equivalence=0.183597 Exclusion=0.000680 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.211152 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.043581 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.560990 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98806 TargetFormality=0.98755 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=2.00000 WordLogCR=0 ||| 0-0 ||| ReverseEntailment
[JJS] ||| smallest ||| less ||| PPDB2.0Score=3.76232 PPDB1.0Score=16.408440 -logp(LHS|e1)=0.01846 -logp(LHS|e2)=6.89842 -logp(e1|LHS)=6.25866 -logp(e1|e2)=10.10424 -logp(e1|e2,LHS)=6.28606 -logp(e2|LHS)=9.33859 -logp(e2|e1)=6.30420 -logp(e2|e1,LHS)=9.36598 AGigaSim=0.11022 Abstract=0 Adjacent=0 CharCountDiff=-4 CharLogCR=-0.69315 ContainsX=0 Equivalence=0.053667 Exclusion=0.015913 GlueRule=0 GoogleNgramSim=0.01841 Identity=0 Independent=0.433518 Lex(e1|e2)=62.05412 Lex(e2|e1)=62.05412 Lexical=1 LogCount=1.38629 MVLSASim=NA Monotonic=1 OtherRelated=0.409085 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.087816 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.97993 TargetFormality=0.99028 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-4.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBD] ||| created ||| attracted ||| PPDB2.0Score=3.76187 PPDB1.0Score=16.023680 -logp(LHS|e1)=1.80251 -logp(LHS|e2)=0.80935 -logp(e1|LHS)=7.36223 -logp(e1|e2)=6.57898 -logp(e1|e2,LHS)=6.03932 -logp(e2|LHS)=9.23479 -logp(e2|e1)=9.44470 -logp(e2|e1,LHS)=7.91188 AGigaSim=0.90399 Abstract=0 Adjacent=0 CharCountDiff=2 CharLogCR=0.25131 ContainsX=0 Equivalence=0.065121 Exclusion=0.018498 GlueRule=0 GoogleNgramSim=0.00614 Identity=0 Independent=0.455632 Lex(e1|e2)=61.60213 Lex(e2|e1)=61.60213 Lexical=1 LogCount=2.19722 MVLSASim=NA Monotonic=1 OtherRelated=0.397917 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.062831 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98463 TargetFormality=0.99868 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=2.00000 WordLogCR=0 ||| 0-0 ||| Independent
[VBD] ||| put ||| inputs ||| PPDB2.0Score=3.76157 PPDB1.0Score=17.151750 -logp(LHS|e1)=1.71712 -logp(LHS|e2)=6.41589 -logp(e1|LHS)=6.96638 -logp(e1|e2)=7.49733 -logp(e1|e2,LHS)=5.15906 -logp(e2|LHS)=13.82223 -logp(e2|e1)=9.65442 -logp(e2|e1,LHS)=12.01491 AGigaSim=0.34842 Abstract=0 Adjacent=0 CharCountDiff=3 CharLogCR=0.69315 ContainsX=0 Equivalence=0.001043 Exclusion=0.000923 GlueRule=0 GoogleNgramSim=0.09191 Identity=0 Independent=0.501879 Lex(e1|e2)=63.30685 Lex(e2|e1)=63.30685 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.020422 PhrasePenalty=1 RarityPenalty=0.36788 ReverseEntailment=0.475734 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.97604 TargetFormality=0.96320 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=3.00000 WordLogCR=0 ||| 0-0 ||| Independent
[NNS] ||| artistas ||| artists ||| PPDB2.0Score=3.76127 PPDB1.0Score=7.262260 -logp(LHS|e1)=0.73397 -logp(LHS|e2)=0.09349 -logp(e1|LHS)=16.53645 -logp(e1|e2)=6.97088 -logp(e1|e2,LHS)=7.57658 -logp(e2|LHS)=9.21647 -logp(e2|e1)=0.29138 -logp(e2|e1,LHS)=0.25660 AGigaSim=0.24298 Abstract=0 Adjacent=0 CharCountDiff=-1 CharLogCR=-0.13353 ContainsX=0 Equivalence=0.152844 Exclusion=0.000437 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.280421 Lex(e1|e2)=63.30685 Lex(e2|e1)=63.30685 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.142272 PhrasePenalty=1 RarityPenalty=0.00012 ForwardEntailment=0.424025 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-1.00000 WordLogCR=0 ||| 0-0 ||| ForwardEntailment
